SKU;Date;Stock
c605729c-c4a5-4a37-bd35-4a577e7ccfbe;2023-01-01 00:00:00;572338,2
c00934ff-d159-4c7c-9019-e4ab535ab017;2023-01-01 00:00:00;13815,2
ff3f8b64-5316-445f-925b-d632e6450132;2023-01-01 00:00:00;1444,8
9d6c265b-e7d1-4456-a5e2-18197c69a97d;2023-01-01 00:00:00;15762,6
9e8bbf69-ad00-4a3d-aea7-cc7b041468b2;2023-01-01 00:00:00;10274,6
7f8830f1-67d2-4e00-9bd7-753524479498;2023-01-01 00:00:00;13115,2
423f5cd2-be31-4c92-bd0b-231c1b0cd278;2023-01-01 00:00:00;3245,2
8564cc75-36ff-40ef-b64a-88c2982710db;2023-01-01 00:00:00;2861,6
fdce0fea-5cf7-4783-8340-18367180c6ed;2023-01-01 00:00:00;6678
633b586a-7d80-4883-8116-11073ffb768d;2023-01-01 00:00:00;3085,6
65e03626-5093-43df-adee-e513d93da44b;2023-01-01 00:00:00;54885,6
fb579d7e-b3f3-4d6e-87df-95cfb5a859b0;2023-01-01 00:00:00;23441,6
0c2bdbd6-1268-4d19-8195-2b300e0b2ec9;2023-01-01 00:00:00;26881,4
02a42dae-4b46-42d2-a767-bbf051442964;2023-01-01 00:00:00;30297,4
bff5d8ff-f3a9-4895-aa17-667445a5667f;2023-01-01 00:00:00;100,8
4aa3a6d7-3306-4241-b6d0-fc12bb40bc3b;2023-01-01 00:00:00;71239
d8cb37ab-4c0e-4606-85b1-fde2092fc2e6;2023-01-01 00:00:00;50142,4
9f71bce9-1d66-4737-8f21-80130f1cd04c;2023-01-01 00:00:00;11466
b6650c5e-0980-42a9-a2a4-65ce1ce9b2d5;2023-01-01 00:00:00;8275,4
ef905817-a6f8-4716-a84c-1b2249e97fc5;2023-01-01 00:00:00;19273,8
3da3d741-ecd5-48c8-be1b-a085ddc125aa;2023-01-01 00:00:00;96387,2
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2023-01-01 00:00:00;192270,4
5c231ade-36f0-4a57-9be8-3bdf5332380d;2023-01-01 00:00:00;264138
19aae0d0-ef06-46cc-b619-32ffd76f5313;2023-01-01 00:00:00;39845,4
5e059f29-e4a0-4677-a310-ade60d84e701;2023-01-01 00:00:00;14947,8
8bdd0207-4760-46ae-a411-070fe0c1289e;2023-01-01 00:00:00;4846,8
151632c2-448d-4506-b6d3-998a69f913e0;2023-01-01 00:00:00;8656,2
5d3c7a96-f210-48c6-adef-d0b2f7f2f4b4;2023-01-01 00:00:00;47343,8
0c9b791c-5d6f-4bb7-a30f-087a166834a4;2023-01-01 00:00:00;23424,8
13955989-ea15-4471-b7c2-b5dc500f98a1;2023-01-01 00:00:00;159033
03982d24-e0ee-44f6-a2d2-8e674e6f9472;2023-01-01 00:00:00;1125,6
1e648d4b-0ef1-494f-9d5b-358b13319515;2023-01-01 00:00:00;3439,8
18879673-dd9d-4981-bd9c-ad84f015ccde;2023-01-01 00:00:00;11,2
129084f2-f81f-4fd4-bf2c-4a4364cd3f8d;2023-01-01 00:00:00;44,8
76f7c5aa-1da1-4bbd-a1bf-ce27023c7b2e;2023-01-01 00:00:00;4832,8
05a2187d-542d-492d-847d-9374238145da;2023-01-01 00:00:00;18109
9cb78219-c5d8-4ed7-8ca8-c2e0d6c1bf68;2023-01-01 00:00:00;55382,6
075ef422-58e3-434a-ac69-8f809b09581f;2023-01-01 00:00:00;276684,8
a6ebb48b-4441-4dac-a758-3237b53ce9f9;2023-01-01 00:00:00;57190
a28954d9-05d8-4da4-be6a-6e5fbf2ec348;2023-01-01 00:00:00;27741
b7666722-8098-48ad-9139-954330029434;2023-01-01 00:00:00;9508,8
52a35f35-82c7-4781-b1f8-9144e1e3c769;2023-01-01 00:00:00;65317
96e7bfdc-7063-4ab8-b0c8-7e7b2184361c;2023-01-01 00:00:00;83760,6
e9ea3234-3000-4549-a34b-7f75b0927c73;2023-01-01 00:00:00;21182
59a21ec6-c002-4484-b582-d1d0363229f2;2023-01-01 00:00:00;1569,4
c0f88fa1-2d84-4d9d-a9fc-af3c44785c26;2023-01-01 00:00:00;50176
aaceef9c-cfc7-463a-93cc-c65568683f41;2023-01-01 00:00:00;2244,2
e15e3f8e-f3a3-40ab-b783-b3d091ce2f60;2023-01-01 00:00:00;7757,4
4a459295-a991-4cb9-b93f-1f208339e9a5;2023-01-01 00:00:00;142577,4
425c0f59-858e-4c51-8b0b-0d139ee49b10;2023-01-01 00:00:00;26888,4
dfb0fbe7-df85-4105-8cc2-10d61c12e0e8;2023-01-01 00:00:00;88671,8
55f3285c-83f5-433d-8ade-edd304e583e2;2023-01-01 00:00:00;128,8
58154ce4-235d-40e3-8ee2-cde533d8ce15;2023-01-01 00:00:00;112364
b071ab4b-35fd-415b-a9b1-fd0e0941f6ba;2023-01-01 00:00:00;23661,4
5b36266c-34b0-40fc-8694-e16427d9e337;2023-01-01 00:00:00;24418,8
62d1b2a4-b42b-47bc-8f35-ed97c48551e5;2023-01-01 00:00:00;10162,6
12334ad5-5ebb-49b1-b1b1-4e8959b568f3;2023-01-01 00:00:00;2503,2
72a95e9a-5417-41e6-aa90-cb8d14afe08c;2023-01-01 00:00:00;33859
f23dc3ea-bf0b-4bd5-8519-5eec97756e97;2023-01-01 00:00:00;68663
e37d3f52-45de-401d-ae20-9131c8c99758;2023-01-01 00:00:00;93328,2
3495122c-11d9-4539-839a-f688d7c59f6d;2023-01-01 00:00:00;161466,2
ce6af71a-636c-4164-8f5a-b9372d66c8a0;2023-01-01 00:00:00;8363,6
151825a4-9de1-4f7d-8752-8e61fbb07b3b;2023-01-01 00:00:00;719,6
bb405917-f867-46ba-bc23-97131422561c;2023-01-01 00:00:00;5593
7aeda2fe-8e83-4589-9e31-ca870bf9d0a5;2023-01-01 00:00:00;5500,6
cf8a7184-0119-4873-8e1f-ea1e6a6fd665;2023-01-01 00:00:00;15268,4
a06ff28a-2003-4966-aad4-317103164c5f;2023-01-01 00:00:00;4911,2
468684c9-1198-4929-b71c-e19ae2376bc2;2023-01-01 00:00:00;51598,4
88e24bea-fd6f-44d9-bcb1-0d8081275dec;2023-01-01 00:00:00;29101,8
835b023b-579f-4a66-af57-197297ff9edc;2023-01-01 00:00:00;33864,6
b49a26b3-857e-4947-a619-089a74d06919;2023-01-01 00:00:00;70476
776b0ade-2866-477e-9d17-e396f1e1624d;2023-01-01 00:00:00;11883,2
76d21bea-904b-4b53-b0e4-376e6e6cd099;2023-01-01 00:00:00;2668,4
95ae0cbd-9790-46da-82ba-43e81a840149;2023-01-01 00:00:00;206939,6
6276f6bf-7842-4ad3-8af8-c704279b5631;2023-01-01 00:00:00;66868,2
7ff8ffc1-3836-4d3a-aed5-1fdffa0e3264;2023-01-01 00:00:00;64968,4
73ca148c-be18-43c8-a1f1-76e85960844b;2023-01-01 00:00:00;50941,8
06f4a03c-c96b-477b-aa57-281b3faab3fa;2023-01-01 00:00:00;60415,6
f4ea27f5-e9e6-4d03-9d43-4f24decc7c81;2023-01-01 00:00:00;9871,4
83eacca6-f07a-463f-839a-5588f23cb46e;2023-01-01 00:00:00;7631,4
6f97b52b-222e-4df2-a43f-bf61180db464;2023-01-01 00:00:00;6820,8
bc33dfa7-3fb4-4572-b8b6-709d00982a7a;2023-01-01 00:00:00;3396,4
f0e5cc73-fc0a-47de-a6a9-6cc68df57280;2023-01-01 00:00:00;10315,2
e9a8f62e-76a7-46ed-8dda-c9422ee5b8de;2023-01-01 00:00:00;8064
7f5cba65-ebb6-4ff5-a27c-d6c047e9efd6;2023-01-01 00:00:00;5146,4
fa13b857-5f48-4edd-85a0-85df5d093ac1;2023-01-01 00:00:00;84326,2
f073958e-b753-4c0c-860d-16dd4e2a715b;2023-01-01 00:00:00;52311
c02651b3-4ac7-451a-b9a2-e45534d045f6;2023-01-01 00:00:00;22810,2
99095d16-f2ff-4a3a-a59d-e2348db4efb2;2023-01-01 00:00:00;7
107efffc-0a54-4ad5-ac70-062beb3cbb10;2023-01-01 00:00:00;54215
6502b1e8-5233-4b13-ac94-b01c464022fe;2023-01-01 00:00:00;7
6fa4eac1-634f-4549-b512-a37efe2af256;2023-01-01 00:00:00;7
