SKU;Date;Stock
2453caeb-55ae-473b-a218-2ff98fb62312;2023-07;9703,4
9f242247-5641-418e-acbb-670089e723f0;2023-07;101942,4
6fcb5917-3c7a-47e1-8cf6-09b73f0078bb;2023-07;170200,8
15f4a5dd-66b6-448a-8172-d5afdf10f6b9;2023-07;4057,2
db189e22-dd59-4a89-8519-eb8e2dd3ce87;2023-07;3822
1aaac0fa-78c1-485c-ac75-e57acb53f521;2023-07;2221,8
c7fd0216-3f71-4db6-8d4b-83e1b7fbdbf3;2023-07;13965
2e72dcb0-6ccf-4821-82b2-e958fd0a3415;2023-07;9818,2
995508e5-1baf-4cd2-8d24-28b7a7ad4849;2023-07;3847,2
b1d8f32b-b17d-41f3-b799-ce3429c97068;2023-07;2738,4
e65c3007-87ca-44c7-97c8-00e3b2975dd3;2023-07;8159,2
3193e2c1-bcbf-4b5f-b5eb-3a8d3a845c38;2023-07;3190,6
f305e826-aece-4398-905f-bd12cff7cfca;2023-07;4200
aeafd83a-15af-4e57-ac90-1ace00e2372f;2023-07;5985
18f1f4cc-9f9c-43c5-bd32-7542801b4949;2023-07;4384,8
932c9298-1cd8-41a3-9ebb-1a1ba5227ee2;2023-07;9814
221e2445-8208-4114-b34f-fa6df5de9fdd;2023-07;4291
c0716c13-2c10-4b7c-b0fe-3b30cdc45194;2023-07;2144,8
401db1cd-52fb-460a-944b-fcae28f805b4;2023-07;655,2
18483c9b-fe46-4f96-a530-829974cf6975;2023-07;935,2
88c2901d-3716-4b20-8ff1-e42808f6204b;2023-07;3360
f18a16d3-c9bc-40c0-8ea2-76dec0f0b079;2023-07;42
e24e4d49-6907-4ae2-9078-afbd4614b575;2023-07;4086,6
3640fed5-cc5e-4dda-9877-ebcb61a8ba3b;2023-07;54212,2
4a5aac66-0d24-4422-9167-5f2681277730;2023-07;4914
7880e75d-5460-47d6-b7f0-2da66872b61d;2023-07;116053
14871f8b-1260-4c3f-9925-e98fc74ddac0;2023-07;400205,4
e66a0076-9479-485a-a997-9b5d31a4daa7;2023-07;2534
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-07;378355,6
c6c98fc4-df4a-4a30-a15e-bb89d7ce65fe;2023-07;17215,8
26c56883-f3b3-4a24-8d61-9f6a67fc69a4;2023-07;4253,2
b6f8faca-2690-4160-a5ae-fe9712efedfc;2023-07;5572
7d597be4-63cd-422d-b957-1ea98038cd7f;2023-07;44,8
6da21466-265a-45d7-add9-d22a82d2615e;2023-07;5,6
5ffeb96d-46d4-414e-837f-94bf0d3535a9;2023-07;10780
9cc0adba-3101-4dcd-98fe-ddf3ed3dd569;2023-07;29290,8
a7539f06-e851-46d8-93bb-b9812d84aa2b;2023-07;13697,6
3ff29c25-53f2-44bc-8fd8-ddaaf7a0bdf7;2023-07;3444
cee88dc1-24fa-4f0e-b37c-f85763773a98;2023-07;6500,2
24bf854e-75e6-48b3-90cf-240fcb55f019;2023-07;49
498d73d9-03f9-4015-838b-87ff7e7c27eb;2023-07;6276,2
f06709c5-da8b-4f1f-b929-b16472c9496d;2023-07;774,2
b0603abe-7c1d-4134-bb64-e7e6179fe807;2023-07;957,6
a8c8cb86-a2ef-4744-aa68-61b354a85c94;2023-07;41286
ccc9e85c-aad5-4b74-9bcf-f76c07ef4053;2023-07;2553,6
605398d1-d293-492f-8332-69a6f74f7116;2023-07;4116
44a71c27-78d4-46ff-b4bf-12536e7b1fc1;2023-07;2002
4be83dd5-5534-4c38-a96f-7725a3e1fb17;2023-07;1428
df5b92f3-cc39-4510-8f0a-70d6f613dcf1;2023-07;1310,4
3fc00b26-de12-422c-bf26-c856fe232ae3;2023-07;44412,2
d01674a0-7c1d-4f7b-9f8b-37fb6183a5bd;2023-07;2654,4
b8a8fde1-c3e4-4f0e-84cf-da056e525c81;2023-07;7428,4
b4a44bd1-e1fd-4b82-aa75-4d376515c5d4;2023-07;71423,8
5b02e8e6-6b75-40d5-bbd2-51a2b75a2c59;2023-07;1673
7480162b-4085-42c0-a9c9-ad00ccf28d2b;2023-07;114605,4
541e2554-6b33-4da7-aa8c-8fce1ff496c3;2023-07;2298,8
eae7bb30-77cd-424e-a3da-6a76d6ece2b5;2023-07;25,2
478ca7da-2d36-480d-8035-22ee91433f20;2023-07;2018,8
5e8db808-a8a2-4019-8bb4-0073936b7584;2023-07;88807,6
24549e1a-7ac9-47c8-bff9-7aa407061bcf;2023-07;17060,4
9a191882-6e33-47fd-ab36-2f29d26463a6;2023-07;8922,2
52849d15-5676-4058-86dd-fa20f3d53fd7;2023-07;84453,6
91fdfc49-cf56-4c07-8506-87656680e1ba;2023-07;7
d2e0483d-ca6a-4db3-9bfd-ab82d6e0e53e;2023-07;60673,2
7956f5d8-52dc-4970-bc7e-65a18ae9728f;2023-07;8920,8
e61faad6-7c15-4d43-9c74-6f3915a4cba7;2023-07;868
00b82d84-8100-4031-ba60-5291c8618488;2023-07;282310
ab1e0f64-ebdf-45e9-8f67-7318e414bae9;2023-07;25148,2
14756391-566f-4101-8a4a-4b4c198a9630;2023-07;11533,2
3af4fc37-dc24-4c65-8622-b89dc40670be;2023-07;87434,2
39edd523-c254-4cdf-9815-b5201693950f;2023-07;30927,4
b62afba6-0d1c-419a-8971-5dfb2935392a;2023-07;25793,6
c1d406ae-3422-4495-a08e-b924e8a5de7a;2023-07;13769
259d1350-876e-4160-81b3-1324f0a71b44;2023-07;46501
ad68f3a7-3d49-4251-8657-85d84194a35a;2023-07;84463,4
4af1d979-e6f7-40e0-91e2-a7d435f71351;2023-07;16,8
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-07;648170,6
25a64548-43ec-419f-92c6-5ef019341040;2023-07;67432,4
16bf7ae4-51c2-4fee-b60b-94614d34f294;2023-07;49
ae9213c5-1f99-4f02-a036-53db68b55873;2023-07;51660
c3b54755-8c88-4512-9bda-dc6d3f103211;2023-07;22073,8
51a2820b-0e98-4e98-9506-54f0029bb72c;2023-07;16898
1488624d-6a4e-4c2e-a862-a47af55d8ecf;2023-07;1097,6
8c0ff002-20c1-4066-8977-cd709383e6ee;2023-07;2366
0fe732f9-1bdb-4998-8878-b4209c191fb9;2023-07;1,4
8b9b4e42-4720-4431-b050-f99edc285ec0;2023-07;2706,2
27f6d282-8d0d-481b-bcb4-0167312ca5fb;2023-07;1408,4
55356553-52de-4413-8c9b-f03d07339903;2023-07;13911,8
062dd291-c4ec-4bd2-aa6f-51431e3a9c79;2023-07;24570
ed2f52d3-70f8-43cd-b757-b2d4a2abcb78;2023-07;9842
eff8cc9a-1abb-48ae-bd91-d58a55ccf7f9;2023-07;23840,6
259ed61a-457b-4ee1-b288-976f0f48c25e;2023-07;21065,8
d42d06a7-8666-4d81-96bb-783d20621334;2023-07;17666,6
fb224ec3-69d2-4d2f-9702-2546842500d6;2023-07;138863,2
3f7c211a-a6b4-487b-af2e-6569d479e199;2023-07;142009
61262a04-454f-4226-875a-5b0bc9dd7b34;2023-07;2602,6
a8607edd-f062-49f4-8c38-8e44185f22cd;2023-07;3645,6
dc4532ce-c61e-4f63-ba43-801bb42c5747;2023-07;183862
8d3041b9-15be-4f93-a476-c4a8d7cc7609;2023-07;57104,6
f3dae331-d95f-4d96-828b-f585868e19c0;2023-07;8598,8
23967d49-a5df-424b-81a2-e0348c492a1e;2023-07;27976,2
74a50ca8-5d30-41c0-8455-68b99a60e80e;2023-07;27203,4
ac16e1ca-7a1a-4ab0-82e3-3de8d03a68ae;2023-07;49725,2
8b3368c0-5f30-4b7b-8a6b-e3f5a85cb90c;2023-07;28484,4
ec7bffb6-3ca7-47aa-9c98-b5fb25c594e0;2023-07;76055
ece0f93b-bb64-42b9-9265-2a6fe2729524;2023-07;56074,2
36f9aff2-d952-4745-8391-08e5a64196f8;2023-07;56632,8
d3f67250-8d28-47e7-859f-b50698eeae7a;2023-07;77747,6
d0fbfda4-e8ff-4875-90f8-c4c96084dbfc;2023-07;14036,4
2cd8d2c9-1f9e-4c9a-be35-83b8828bb34a;2023-07;26027,4
def26d9a-bbbf-4359-bf8c-5893b2e49c7c;2023-07;7575,4
a0ed9eeb-36fd-4366-8d7b-28705432725f;2023-07;36114,4
8f5c8db1-9a6c-433b-b866-dc7156a990d3;2023-07;27160
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-07;409812,2
f76a00b4-cd74-4a08-bb28-fcb6202ef95c;2023-07;485076,2
65d4b4f2-0ea5-4f62-8a9c-21448502f7f3;2023-07;10613,4
f1dd1aaf-7fec-4f37-8a76-da8648cd406c;2023-07;14442,4
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2023-07;658614,6
8669a0bd-fa0c-41be-8a5d-c61dac0817a6;2023-07;29635,2
860a830e-36fe-4e1f-8160-ec8a3f63ee6e;2023-07;31515,4
8cd99b8f-f700-4f8a-bd90-796820d622b6;2023-07;3004,4
bdea6f2b-dd5a-4d49-8937-f538812ac149;2023-07;1304,8
7d0b5318-f23c-4488-a536-be007c42af45;2023-07;1780,8
c540e177-5db5-4af4-93c2-e19f8f315f76;2023-07;1902,6
646c389b-4d7e-4d0f-8de4-f5a1ebbd480b;2023-07;23805,6
26d4d989-d3c1-4403-9e5c-15abd11adbc7;2023-07;28704,2
11cd4b6e-fe79-402b-a97f-08cf23cf8158;2023-07;39839,8
5ca62562-2f97-45e6-947f-50fd78d3e1da;2023-07;1178,8
018d5591-eec7-4d4e-900c-352e8acc0664;2023-07;82910,8
5c1bc375-cd63-4837-9df5-9c43e806ef63;2023-07;6451,2
e2748a25-ad13-4c6c-8a98-a83d03dfa8fa;2023-07;1325,8
ab2d1b88-fe0a-4cbf-808c-4a2084bba5b0;2023-07;9200,8
7d79b78a-f935-4623-ae5f-f0172817e000;2023-07;124797,4
716fe8c4-0ca8-4158-a9cf-7879c7509ae8;2023-07;10847,2
31aae9f0-0020-405f-88a1-e9a26826627c;2023-07;3000,2
a0192797-9e88-4909-93e4-c1ea78f8c4a1;2023-07;31694,6
4cf93465-0da5-454b-bd70-f5f71f6cc96e;2023-07;73452,4
c32ad704-d90c-4b83-8896-96e67ea8b2e8;2023-07;73311
8c3c1c5e-04e7-4563-9019-6fb302e72926;2023-07;113814,4
780b2f23-1e9e-4d26-b324-d2e8e6fc0be8;2023-07;11513,6
3b7988b0-5e3f-4b47-8d17-313a27875ae7;2023-07;28060,2
393df1b8-76d6-4bdb-9423-a3e4f3690d11;2023-07;13405
678d9564-aa23-4358-a5d7-aaa43837d842;2023-07;7380,8
0e614aeb-baa3-40fb-aec9-46abe8b97e93;2023-07;32,2
d3164543-32fb-4e11-8c1e-9cc67ef01753;2023-07;68422,2
7fe18b6f-cfa6-4347-92cc-56db433e2bd7;2023-07;4,2
e8ada84b-b1f4-405c-b134-992b0af5537c;2023-07;66169,6
3a55c070-a596-452c-9383-7d8f3eac1d4a;2023-07;555,8
2fd45861-a29a-415e-ac5d-cea5bc630e48;2023-07;6644,4
3d0ba75a-622d-480c-b893-88dba6245435;2023-07;10250,8
6879d62e-8e7d-4f8d-9610-866af70c718a;2023-07;5742,8
c2562cc0-4943-4796-9c85-af37cc09fbe8;2023-07;10504,2
9710513e-7166-4a82-9fb6-b1edecd65528;2023-07;1740,2
be11587a-1e52-4121-8692-db7ed87d0b99;2023-07;8590,4
4a0c4f02-a553-419d-9ccf-c7e5f72da7c7;2023-07;111027
c944edbe-b367-4aec-aeaf-ff59aa23d765;2023-07;39639,6
0eac6944-01dd-4c41-b46a-03461acd99b3;2023-07;18163,6
87f72790-e3d4-4a6c-ae74-15038c2fd4e3;2023-07;15169
b5c6a3ce-82a4-4ad5-ab6e-8c78592789dd;2023-07;9725,8
de62f7ab-8a56-4286-ae0b-c2472286bb4d;2023-07;12440,4
84353a9e-1ac7-4c95-ab95-880d9deb6440;2023-07;4111,8
29a0680c-9e07-448d-a396-e47b9ad687cd;2023-07;4789,4
51e336b7-ae48-4148-8cef-a3952a6a9dd5;2023-07;213823,4
c605729c-c4a5-4a37-bd35-4a577e7ccfbe;2023-07;470559,6
c00934ff-d159-4c7c-9019-e4ab535ab017;2023-07;5559,4
ff3f8b64-5316-445f-925b-d632e6450132;2023-07;5539,8
9d6c265b-e7d1-4456-a5e2-18197c69a97d;2023-07;14471,8
9e8bbf69-ad00-4a3d-aea7-cc7b041468b2;2023-07;4082,4
7f8830f1-67d2-4e00-9bd7-753524479498;2023-07;10185
423f5cd2-be31-4c92-bd0b-231c1b0cd278;2023-07;7632,8
8564cc75-36ff-40ef-b64a-88c2982710db;2023-07;5292
fdce0fea-5cf7-4783-8340-18367180c6ed;2023-07;4992,4
633b586a-7d80-4883-8116-11073ffb768d;2023-07;4328,8
65e03626-5093-43df-adee-e513d93da44b;2023-07;10655,4
fb579d7e-b3f3-4d6e-87df-95cfb5a859b0;2023-07;35079,8
0c2bdbd6-1268-4d19-8195-2b300e0b2ec9;2023-07;26125,4
02a42dae-4b46-42d2-a767-bbf051442964;2023-07;37931,6
4aa3a6d7-3306-4241-b6d0-fc12bb40bc3b;2023-07;71239
d8cb37ab-4c0e-4606-85b1-fde2092fc2e6;2023-07;50142,4
9f71bce9-1d66-4737-8f21-80130f1cd04c;2023-07;33423,6
b6650c5e-0980-42a9-a2a4-65ce1ce9b2d5;2023-07;8275,4
3da3d741-ecd5-48c8-be1b-a085ddc125aa;2023-07;64808,8
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2023-07;97966,4
5c231ade-36f0-4a57-9be8-3bdf5332380d;2023-07;66290
19aae0d0-ef06-46cc-b619-32ffd76f5313;2023-07;11396
43fcf1d2-3c0f-4f3a-ab58-75b6ce29e211;2023-07;88,2
80d58101-02d7-49e6-a8fc-d278224988c6;2023-07;54,6
2338d044-5721-4c74-b5a5-0ad908fdae42;2023-07;54,6
5e059f29-e4a0-4677-a310-ade60d84e701;2023-07;14947,8
8bdd0207-4760-46ae-a411-070fe0c1289e;2023-07;4846,8
151632c2-448d-4506-b6d3-998a69f913e0;2023-07;8649,2
4aeecff0-befd-4909-ba05-de0a25861676;2023-07;88,2
06b81b60-0f96-44b1-be2c-28a601f74329;2023-07;5129,6
5d3c7a96-f210-48c6-adef-d0b2f7f2f4b4;2023-07;98939,4
0c9b791c-5d6f-4bb7-a30f-087a166834a4;2023-07;21004,2
13955989-ea15-4471-b7c2-b5dc500f98a1;2023-07;214348,4
03982d24-e0ee-44f6-a2d2-8e674e6f9472;2023-07;1415,4
1e648d4b-0ef1-494f-9d5b-358b13319515;2023-07;2209,2
18879673-dd9d-4981-bd9c-ad84f015ccde;2023-07;11,2
129084f2-f81f-4fd4-bf2c-4a4364cd3f8d;2023-07;22,4
76f7c5aa-1da1-4bbd-a1bf-ce27023c7b2e;2023-07;1,4
05a2187d-542d-492d-847d-9374238145da;2023-07;26276,6
9cb78219-c5d8-4ed7-8ca8-c2e0d6c1bf68;2023-07;56764,4
075ef422-58e3-434a-ac69-8f809b09581f;2023-07;113226,4
a6ebb48b-4441-4dac-a758-3237b53ce9f9;2023-07;58968
a28954d9-05d8-4da4-be6a-6e5fbf2ec348;2023-07;21830,2
b7666722-8098-48ad-9139-954330029434;2023-07;1148
52a35f35-82c7-4781-b1f8-9144e1e3c769;2023-07;142304,4
96e7bfdc-7063-4ab8-b0c8-7e7b2184361c;2023-07;182414,4
e9ea3234-3000-4549-a34b-7f75b0927c73;2023-07;55804
59a21ec6-c002-4484-b582-d1d0363229f2;2023-07;21593,6
c0f88fa1-2d84-4d9d-a9fc-af3c44785c26;2023-07;26300,4
aaceef9c-cfc7-463a-93cc-c65568683f41;2023-07;3099,6
e15e3f8e-f3a3-40ab-b783-b3d091ce2f60;2023-07;43590,4
4a459295-a991-4cb9-b93f-1f208339e9a5;2023-07;101582,6
425c0f59-858e-4c51-8b0b-0d139ee49b10;2023-07;18566,8
dfb0fbe7-df85-4105-8cc2-10d61c12e0e8;2023-07;93622,2
55f3285c-83f5-433d-8ade-edd304e583e2;2023-07;93,8
58154ce4-235d-40e3-8ee2-cde533d8ce15;2023-07;69276,2
b071ab4b-35fd-415b-a9b1-fd0e0941f6ba;2023-07;43107,4
5b36266c-34b0-40fc-8694-e16427d9e337;2023-07;8008
62d1b2a4-b42b-47bc-8f35-ed97c48551e5;2023-07;16482,2
12334ad5-5ebb-49b1-b1b1-4e8959b568f3;2023-07;4680,2
72a95e9a-5417-41e6-aa90-cb8d14afe08c;2023-07;29747,2
f23dc3ea-bf0b-4bd5-8519-5eec97756e97;2023-07;62024,2
e37d3f52-45de-401d-ae20-9131c8c99758;2023-07;184536,8
3495122c-11d9-4539-839a-f688d7c59f6d;2023-07;154667,8
ce6af71a-636c-4164-8f5a-b9372d66c8a0;2023-07;16955,4
bb405917-f867-46ba-bc23-97131422561c;2023-07;1,4
7aeda2fe-8e83-4589-9e31-ca870bf9d0a5;2023-07;2469,6
cf8a7184-0119-4873-8e1f-ea1e6a6fd665;2023-07;4585
a06ff28a-2003-4966-aad4-317103164c5f;2023-07;4043,2
468684c9-1198-4929-b71c-e19ae2376bc2;2023-07;48904,8
88e24bea-fd6f-44d9-bcb1-0d8081275dec;2023-07;67106,2
835b023b-579f-4a66-af57-197297ff9edc;2023-07;47271
b49a26b3-857e-4947-a619-089a74d06919;2023-07;52449,6
776b0ade-2866-477e-9d17-e396f1e1624d;2023-07;13732,6
76d21bea-904b-4b53-b0e4-376e6e6cd099;2023-07;8041,6
95ae0cbd-9790-46da-82ba-43e81a840149;2023-07;60284
6276f6bf-7842-4ad3-8af8-c704279b5631;2023-07;58014,6
7ff8ffc1-3836-4d3a-aed5-1fdffa0e3264;2023-07;91050,4
73ca148c-be18-43c8-a1f1-76e85960844b;2023-07;41682,2
06f4a03c-c96b-477b-aa57-281b3faab3fa;2023-07;53347
f4ea27f5-e9e6-4d03-9d43-4f24decc7c81;2023-07;5420,8
83eacca6-f07a-463f-839a-5588f23cb46e;2023-07;5342,4
6f97b52b-222e-4df2-a43f-bf61180db464;2023-07;3459,4
bc33dfa7-3fb4-4572-b8b6-709d00982a7a;2023-07;1468,6
f0e5cc73-fc0a-47de-a6a9-6cc68df57280;2023-07;6297,2
e9a8f62e-76a7-46ed-8dda-c9422ee5b8de;2023-07;8043
7f5cba65-ebb6-4ff5-a27c-d6c047e9efd6;2023-07;4323,2
fa13b857-5f48-4edd-85a0-85df5d093ac1;2023-07;63106,4
f073958e-b753-4c0c-860d-16dd4e2a715b;2023-07;28009,8
c02651b3-4ac7-451a-b9a2-e45534d045f6;2023-07;11944,8
99095d16-f2ff-4a3a-a59d-e2348db4efb2;2023-07;7
107efffc-0a54-4ad5-ac70-062beb3cbb10;2023-07;48116,6
6502b1e8-5233-4b13-ac94-b01c464022fe;2023-07;7
6fa4eac1-634f-4549-b512-a37efe2af256;2023-07;7
a4856cb9-df37-41c7-ab31-e903b2428127;2023-07;97617,8
e1519399-8d70-4a73-8906-3455745428d4;2023-07;91
c1d3635d-6bcf-4bca-bc64-cc0fd0dd19db;2023-07;84778,4
23150b8d-23ee-4947-bb0d-a7a5bc687e4b;2023-07;14688,8
bcce7b95-eafe-4434-8bf1-f78299f1ff3b;2023-07;136732,4
954d8c89-ff3c-4a63-ab56-a979c04b472d;2023-07;48820,8
20e809bd-a0b3-4230-8a01-3e1f8d767f57;2023-07;116176,2
2aa85736-0ed1-4701-8bc6-074bfaac2094;2023-07;83185,2
61db1ef4-5679-436a-8d6c-be2e43c9d251;2023-07;118680,8
2ec87c33-55db-4f9d-b18f-9110099502ef;2023-07;76049,4
0982cb5b-85c3-4ed4-935f-1416688e2d96;2023-07;13556,2
ec57509b-239c-4a50-a1dd-1fd8605100e8;2023-07;9140,6
3f277cdb-774a-4ff8-950b-4428e3336250;2023-07;31981,6
fc3fbc89-12a9-421a-84c4-2df4c89dc081;2023-07;88383,4
462834f2-609f-4403-b412-f1dce25922a1;2023-07;574
12272aa2-86c2-4af0-9979-6e01311eb0a2;2023-07;58975
dce38861-dd7a-4da6-b671-3fc3065ee671;2023-07;71155
0ab8be6e-7411-4c65-b367-2bcce6db3e7c;2023-07;69864,2
d24be3df-27fe-4c7f-aa1e-6c786fe9422f;2023-07;25457,6
4487c6bb-3913-4bcc-80ee-e09662b8f063;2023-07;115465
966dfe48-716e-4021-93f9-d3ed9f729690;2023-07;85827
8b8c7073-d9c0-4ead-99bf-ce15db80ab3a;2023-07;68905,2
bb821b75-aaaa-4049-a46a-2c3afe7f307f;2023-07;26030,2
15667c6e-c3e6-4276-94b8-8f4573065071;2023-07;75968,2
8bac03cc-a188-499e-8887-ffd81534f4a0;2023-07;94879,4
0f8ebf61-3730-4716-9bdb-8c63f45cf2bd;2023-07;15624
3c586f50-51ce-4a81-bd40-c347ea321f42;2023-07;336
4e98dfb5-6a6c-4760-bfc7-503a5a108286;2023-07;49148,4
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-07;325063,2
75543932-a118-4c0b-aa78-765028da925d;2023-07;528203,2
92a13741-bcf0-4712-9ac3-8611b0408c6a;2023-07;45775,8
ffb5d13a-0042-471a-98cc-43de9aa6a1be;2023-07;199876,6
eec80c86-2c89-4419-91d3-508572925f65;2023-07;1110638,2
414981b1-435e-46d6-9a59-9bda466a6587;2023-07;71639,4
d3cdad84-7125-44b6-b48f-e00bf50561a8;2023-07;44688
4832cf3c-58f4-4e3c-b68b-8ec79e0211b4;2023-07;1321,6
35b6fcd0-5e73-48b1-98d4-759639d105c6;2023-07;2209,2
d7562de6-f6f2-4571-9181-eb535f03bb9f;2023-07;49791
9ec6bfea-bcc6-4880-8dd0-72eab234fd37;2023-07;39,2
9d7abe1f-fa7e-4a8e-a75e-04676d74da89;2023-07;7054,6
1451339e-4d45-4dbe-b30a-c409a19e6f34;2023-07;4198,6
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-07;251955,2
4c0a190a-6e90-4be1-a75b-2a136c777f35;2023-07;9800
c8f134e7-b319-426b-b40d-c2194e3f948e;2023-07;18594,8
ba59f9a6-1af0-42ae-a33b-23699d164a11;2023-07;13389,6
0932407c-91f3-4daa-8151-da4f3d7fe514;2023-07;9643,2
f36ddeef-fb25-4f5e-977d-86a05d1c2eb7;2023-07;4380,6
bacf7421-2825-40ef-8994-9b5bcc75d8d2;2023-07;4118,8
b6deb29b-b08d-4b6c-a08d-e6eba2e60ae0;2023-07;2016
ebbc65e2-f30b-4188-95fc-26d624bb7464;2023-07;28929,6
877c659d-8b09-43c4-9b33-8b188d5ae021;2023-07;5107,2
fe90bfdb-a68e-4a77-aaec-e270188b0bb9;2023-07;10833,2
620d2e85-607b-43b8-b74c-3c73927ec88a;2023-07;8503,6
ff7f9db7-143a-4ca8-b8ba-163858148f8e;2023-07;7399
0578130e-158a-4441-a1c6-868501f39b1d;2023-07;8443,4
1c733a9b-bf54-493a-8e81-51790ece6a67;2023-07;7876,4
fd70c9cc-5f05-4b36-924d-4d49040915db;2023-07;17763,2
5169631b-dfe3-418f-ae96-9e2aca9f0984;2023-07;7617,4
9f63a2b2-f7ff-4e72-93dc-a7608db181c6;2023-07;11292,4
8a354bc7-0191-46d0-becc-b86a20434a5e;2023-07;9389,8
af1a5c6f-d7ef-410f-8b13-0d2c7582c256;2023-07;15832,6
17ecfbdb-6915-4bae-ae96-cfa49cd77f77;2023-07;41806,8
4b83e4aa-87aa-402d-9ef4-c11079d6d2a1;2023-07;4648
8f8bddd8-5085-4153-b0dc-b30de70199a3;2023-07;63000
c0580da3-b4e6-4d2b-91b3-bf0b655cd185;2023-07;4060
30baa925-6572-426d-8660-199d594bb9d7;2023-07;3672,2
